job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-006980,Applied ML Engineer,CloudBridge Tech,Kochi,Kochi,Kerala,India,Finance,17 LPA,1725000.0,2446150.0,INR,1-4 years,1.0,4.0,Contract,2026-04-18,"We are hiring a Machine Learning Engineer at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with NLP, PyTorch and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NLP,PyTorch,Spark is required. If you are passionate about data and want to grow your career, apply today!","NLP, PyTorch, Spark"
JOB-006981,Data Analytics Associate,Stratum Consulting,Hyderabad,Hyderabad,Telangana,India,Information Technology,9 LPA,,1375961.0,INR,4-5 years,4.0,5.0,Full-time,2025-11-18,"We are hiring a Data Analyst at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, SQL"
JOB-006982,,Lumina Digital,Kochi,Kochi,Kerala,India,E-commerce,18 LPA,1884999.0,3194066.0,INR,3-6 years,3.0,6.0,Full-time,2025-09-30,"We are hiring a Data Engineer at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with Airflow, Docker, Hadoop and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Docker,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Docker, Hadoop, SQL"
JOB-006983,BI Consultant,Skyline Digital,Ahmedabad,Ahmedabad,Gujarat,India,Finance,,800000.0,1044598.0,INR,0-0 years,0.0,0.0,Full-time,2026-02-11,"We are hiring a BI Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Power BI, SQL, Tableau"
JOB-006984,Senior Data Analyst,Alpha Analytics,Ahmedabad,Ahmedabad,Gujarat,India,Manufacturing,14 LPA,1470000.0,1803453.0,INR,5-7 years,5.0,7.0,Full-time,2026-02-24,"We are hiring a Data Analyst at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Python, SQL, Tableau"
JOB-006985,Senior Data Analyst,Vertex Insights,Kochi,Kochi,Kerala,India,Manufacturing,19 LPA,1973999.0,2632333.0,INR,9-10 years,9.0,10.0,Full-time,2026-02-28,"We are hiring a Data Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-006986,Senior Data Engineer,FusionWorks,Kolkata,Kolkata,West Bengal,India,Healthcare,34 LPA,3458000.0,4397865.0,INR,6-8 years,6.0,8.0,Full-time,2025-10-23,"We are hiring a Data Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Docker, Kafka, PostgreSQL and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Docker,Kafka,PostgreSQL is required. If you are passionate about data and want to grow your career, apply today!","Docker, Kafka, PostgreSQL, Python"
JOB-006987,Senior Data Engineer,AnalyticsHub,Delhi,,Delhi,India,Telecommunications,40 LPA,4004000.0,6276750.0,INR,8-9 years,8.0,9.0,Internship,2026-04-17,,"AWS, Docker, Kafka, PostgreSQL, SQL"
JOB-006988,Data Analyst,TechNova Solutions,Gurgaon,Gurgaon,Haryana,India,,6 LPA,600000.0,985441.0,INR,0-1 years,0.0,1.0,Full-time,2026-06-24,"We are hiring a Data Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Python, SQL, Tableau"
JOB-006989,Senior Junior Business Analyst,Orbit Tech Solutions,Pune,Pune,Maharashtra,India,Banking,18 LPA,1861999.0,2981639.0,INR,6-8 years,6.0,8.0,Full-time,2026-01-09,"We are hiring a Business Analyst at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, SQL, Statistics"
JOB-006990,Senior Data Analyst I,Skyline Digital,Gurgaon,Gurgaon,Haryana,India,Finance,14 LPA,1470000.0,1917685.0,INR,5-6 years,5.0,6.0,Full-time,2025-09-18,,"Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-006991,Analytics Analyst,Helix Analytics,Bangalore,Bangalore,Karnataka,India,,6 LPA,600000.0,727672.0,INR,0-2 years,,2.0,Full-time,2026-01-09,"We are hiring a Data Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Tableau"
JOB-006992,Data Engineer - ETL,Vertex Insights,Kochi,Kochi,Kerala,India,Finance,26 LPA,2665000.0,,INR,7-8 years,7.0,8.0,Full-time,2026-02-19,"We are hiring a Data Engineer at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Airflow, Kafka and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Kafka,SQL is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Kafka, SQL"
JOB-006993,BI Analyst,Skyline Digital,Mumbai,Mumbai,Maharashtra,India,Manufacturing,12 LPA,1280000.0,1813308.0,INR,4-4 years,4.0,4.0,Full-time,,"We are hiring a BI Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Looker,Power BI,SQL is required. If you are passionate about data and want to grow your career, apply today!","Looker, Power BI, SQL, Tableau"
JOB-006994,Senior Database Administrator,CloudBridge Tech,Mumbai,Mumbai,Maharashtra,India,Banking,24 LPA,2449999.0,4039638.0,INR,5-7 years,5.0,7.0,Full-time,2025-12-24,,"AWS, Excel, Git, Python"
JOB-006995,Senior Junior Data Analyst,Vertex Insights,Chennai,Chennai,Tamil Nadu,India,Telecommunications,18 LPA,1848000.0,2371688.0,INR,8-9 years,8.0,,Full-time,2026-06-19,"We are hiring a Data Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Excel, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Excel, Python, SQL, Tableau"
JOB-006996,Data Engineer - ETL,Stratum Consulting,Gurgaon,Gurgaon,Haryana,India,E-commerce,18 LPA,1884999.0,2490470.0,INR,,3.0,3.0,Full-time,2026-03-25,"We are hiring a Data Engineer at Stratum Consulting to join our data team in India. The ideal candidate will have strong experience with AWS, Kafka, PostgreSQL, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Kafka,PostgreSQL is required. If you are passionate about data and want to grow your career, apply today!","AWS, Kafka, PostgreSQL, SQL, Spark"
