job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills,standardized_job_title,normalized_location,salary_average,experience_category,skills_count,posting_month,posting_year,posting_weekday,job_age_days,extracted_skills
JOB-008625,Senior Data Scientist,Lumina Digital,Bangalore,Bangalore,Karnataka,India,Consulting,36 LPA,3696000.0,4827130.0,INR,8-9 years,8.0,9.0,Full-time,2026-03-31,"We are hiring a Data Scientist at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Python, Scikit-learn and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Python is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Python, Scikit-learn, TensorFlow",Data Scientist,Bangalore,4261565.0,Senior Level,5,3.0,2026.0,Tuesday,152.0,Machine Learning; NumPy; Python; Scikit-learn; TensorFlow
JOB-008626,Senior Data Analyst,Zenith Analytics,Chennai,Chennai,Tamil Nadu,India,Telecommunications,18 LPA,1848000.0,2807289.0,INR,8-8 years,8.0,8.0,Full-time,2025-10-18,,"Data Visualization, Excel, Power BI, Python, SQL, Tableau",Data Analyst,Chennai,2327644.5,Senior Level,6,10.0,2025.0,Saturday,316.0,Data Visualization; Excel; Power BI; Python; SQL; Tableau
JOB-008628,Analytics Analyst,Vertex Insights,Mumbai,Mumbai,Maharashtra,India,Telecommunications,9 LPA,960000.0,1272886.0,INR,4-5 years,4.0,5.0,Full-time,,"We are hiring a Data Analyst at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Python, SQL",Other,Mumbai,1116443.0,Mid Level,4,,,,,Data Visualization; Excel; Python; SQL
JOB-008629,BA - Data,Orbit Tech Solutions,Mumbai,Mumbai,Maharashtra,India,E-commerce,10 LPA,1015000.0,1562154.0,INR,3-3 years,3.0,3.0,Full-time,2025-09-16,"We are hiring a Business Analyst at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Power BI, SQL, Statistics",Other,Mumbai,1288577.0,Mid Level,5,9.0,2025.0,Tuesday,348.0,Agile; Data Visualization; Power BI; SQL; Statistics
JOB-008630,Business Intelligence Analyst,Orbit Tech Solutions,Pune,Pune,Maharashtra,India,Telecommunications,12 LPA,1280000.0,1280000.0,INR,4-6 years,4.0,6.0,Full-time,2026-06-23,,"Data Visualization, Excel, Power BI, SQL",BI Analyst,Pune,1280000.0,Mid Level,4,6.0,2026.0,Tuesday,68.0,Data Visualization; Excel; Power BI; SQL
JOB-008631,Junior Data Analyst,Nimbus Data,Hyderabad,Hyderabad,Telangana,India,Telecommunications,6 LPA,600000.0,865333.0,INR,0-3 years,0.0,3.0,Internship,2026-03-16,"We are hiring a Data Analyst at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau",Data Analyst,Hyderabad,732666.5,Fresher,6,3.0,2026.0,Monday,167.0,Data Visualization; Excel; Power BI; Python; SQL; Tableau
JOB-008632,Business Analyst,Pinnacle Data Corp,Kolkata,Kolkata,West Bengal,India,Banking,9 LPA,910000.0,1161187.0,INR,2-5 years,2.0,5.0,Full-time,2026-01-12,"We are hiring a Business Analyst at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Statistics",Business Analyst,Kolkata,1035593.5,Entry Level,4,1.0,2026.0,Monday,230.0,Data Visualization; Excel; Power BI; Statistics
JOB-008633,Junior Data Engineer,Pinnacle Data Corp,Gurgaon,Gurgaon,Haryana,India,Telecommunications,24 LPA,2470000.0,4033679.0,INR,,,,Full-time,2026-05-30,"We are hiring a Data Engineer at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Docker, Kafka, Python, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Docker is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Docker, Kafka, Python, SQL, Spark",Data Engineer,Gurgaon,3251839.5,Not Specified,7,5.0,2026.0,Saturday,92.0,AWS; Airflow; Docker; Kafka; Python; SQL; Spark
JOB-008634,Data Science Specialist,Quantum Data Labs,Delhi,Delhi,Delhi,India,E-commerce,15 LPA,1560000.0,2075700.0,INR,2-5 years,2.0,5.0,Internship,2025-10-25,"We are hiring a Data Scientist at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with NumPy, Python, Scikit-learn and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Python,Scikit-learn is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Python, Scikit-learn, Statistics",Other,Delhi,1817850.0,Entry Level,4,10.0,2025.0,Saturday,309.0,NumPy; Python; Scikit-learn; Statistics
JOB-008635,Data QA Engineer,FusionWorks,Mumbai,Mumbai,Maharashtra,India,E-commerce,11 LPA,1150000.0,1741182.0,INR,1-1 years,1.0,1.0,Internship,2026-05-10,"We are hiring a Other at FusionWorks to join our data team in India. The ideal candidate will have strong experience with AWS, Excel and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Python is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Python",Other,Mumbai,1445591.0,Entry Level,3,5.0,2026.0,Sunday,112.0,AWS; Excel; Python
JOB-008636,Senior Power BI Developer,TechNova Solutions,Gurgaon,Gurgaon,Haryana,India,Finance,26 LPA,2631999.0,3897156.0,INR,9-9 years,9.0,9.0,Contract,2025-10-10,"We are hiring a BI Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Looker,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Looker, Power BI, SQL, Tableau",Other,Gurgaon,3264577.5,Senior Level,5,10.0,2025.0,Friday,324.0,Data Visualization; Looker; Power BI; SQL; Tableau
JOB-008637,Data Analytics Associate,TechNova Solutions,Chennai,Chennai,Tamil Nadu,India,Finance,6 LPA,690000.0,995176.0,INR,1-3 years,1.0,3.0,Full-time,2026-04-22,"We are hiring a Data Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau",Other,Chennai,842588.0,Entry Level,6,4.0,2026.0,Wednesday,130.0,Data Visualization; Excel; Power BI; Python; SQL; Tableau
JOB-008638,Big Data Engineer,Helix Analytics,Noida,Noida,Uttar Pradesh,India,Manufacturing,16 LPA,1690000.0,2329029.0,INR,,,,Full-time,2026-03-31,"We are hiring a Data Engineer at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with AWS, Docker, Hadoop, Kafka, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Docker,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Docker, Hadoop, Kafka, SQL, Spark",Data Engineer,Noida,2009514.5,Not Specified,6,3.0,2026.0,Tuesday,152.0,AWS; Docker; Hadoop; Kafka; SQL; Spark
JOB-008639,Senior Data Analytics Associate,Helix Analytics,Noida,Noida,Uttar Pradesh,India,Other,18 LPA,1848000.0,3110842.0,INR,8-8 years,8.0,8.0,Full-time,2026-02-24,"We are hiring a Data Analyst at Helix Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Python and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Python, Tableau",Other,Noida,2479421.0,Senior Level,4,2.0,2026.0,Tuesday,187.0,Data Visualization; Excel; Python; Tableau
JOB-008640,Senior Data Engineer,FusionWorks,Kolkata,Kolkata,West Bengal,India,Healthcare,,4004000.0,4905767.0,INR,,,,Full-time,2025-11-11,"We are hiring a Data Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, Kafka, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, Kafka, SQL, Spark",Data Engineer,Kolkata,4454883.5,Not Specified,5,11.0,2025.0,Tuesday,292.0,AWS; Hadoop; Kafka; SQL; Spark
JOB-008641,Machine Learning Engineer,InfoSphere Systems,Noida,Noida,Uttar Pradesh,India,Finance,21 LPA,2175000.0,3489795.0,INR,3-6 years,3.0,6.0,Full-time,2026-07-20,"We are hiring a Machine Learning Engineer at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Kubernetes, NLP and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Kubernetes,NLP is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Kubernetes, NLP, Spark",Machine Learning Engineer,Noida,2832397.5,Mid Level,4,7.0,2026.0,Monday,41.0,Computer Vision; Kubernetes; NLP; Spark
JOB-008642,Senior Data Science Specialist,Nexora Data Labs,Ahmedabad,Ahmedabad,Gujarat,India,Banking,29 LPA,2940000.0,4549867.0,INR,5-6 years,5.0,6.0,Contract,2026-01-28,"We are hiring a Data Scientist at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with NumPy, Pandas, R, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with NumPy,Pandas,R is required. If you are passionate about data and want to grow your career, apply today!","NumPy, Pandas, R, SQL, Statistics",Other,Ahmedabad,3744933.5,Mid Level,5,1.0,2026.0,Wednesday,214.0,NumPy; Pandas; R; SQL; Statistics
